phone,doctor_id
13260055955,82958
10178332584,68623
18689993607,83599
19848704506,55381
19176799359,25119
13744039464,61986
10830373606,88006
10148860849,27149
10793884136,41701
18528306153,93327
17012424462,50992
16325144881,60548
11210314217,86599
15188781794,27204
11515263840,61260
19112252883,3068
17505661863,17261
12397913787,74808
16553007309,54811
15055605712,69796
11988192778,20574
18519053486,22579
14010424624,83416
15618517446,42601
10045212899,97381
11511455129,60000
13913044881,42300
18984841604,89610
16154021190,79168
11707568142,902
19831522910,9222
17322836084,93685
19378306396,5230
13845269694,19134
14391649701,44542
16934292913,84152
12033016234,44884
11903106153,77912
17221556684,93559
17323653377,57653
14604067200,33725
17843614244,34002
12607819754,84390
13734764273,22167
17203763882,8487
11458414846,15675
10191344389,97813
19827802058,52231
16950732146,70481
14493699951,33563
16793350557,5273
13857368011,68492
19236037681,12880
11872333510,15257
14096149731,39316
15391149830,25532
17482073651,78820
11893940655,39274
17820190432,82040
12302333247,61670
10739201354,44883
16212760250,27946
18261123126,27563
11632488899,20701
15729893762,95219
19745493036,19003
14687191203,99967
18187692082,84645
18323089813,93935
18815881445,73147
18220673231,14003
18297168157,6029
12450000001,49154
15291137178,14553
15090255618,19893
14442182998,75069
17478122489,93244
10567086700,42109
19004365515,97996
18482669136,6295
12483550542,42869
19608070633,73176
16998795098,25020
12210401648,96853
11880442877,90778
13836381643,51111
12126942894,88413
16420362586,93703
13144170646,69916
12554026355,41331
18243017646,30537
14489880315,3332
13888245279,26035
10504043333,94964
15384951632,46974
11119787180,47167
19339137326,52469
15306011987,39412
15617868800,95633
12300915618,16770
12980365774,27502
14916093659,22890
15201491189,3929
14184336875,3732
10926322399,6094
18213745561,12074
11404288605,57726
10537666081,16803
11260030835,25727
16691062715,94013
13123455068,86424
18269177682,75650
19384401348,75938
10873543788,23877
12603359101,63016
15709085991,81436
14492074926,24421
19996996489,12648
19718428596,3331
19325914084,72150
19932312342,66155
16698069087,26041
12617607234,69881
18389359538,83218
12804056129,26502
19650826958,62461
12641869656,40842
11308761238,63036
15951434682,51249
13948400273,16183
10086966101,99691
16831139500,86562
11680941491,44744
15076283976,82168
12053440777,13506
19462072662,7425
19250817760,66561
12991406884,93466
11333731255,34832
12356178170,79511
13211920613,84237
16385277895,88160
16133718444,57703
19029502648,97568
10164403734,43117
11678127782,47000
12102179821,60057
13486298579,84972
17363831828,43747
15605397079,11853
18661770673,26496
16820506821,22091
12235521650,70550
15871469218,86925
12192596790,13582
18984369984,58004
18022050938,29421
16948424959,19054
18811457887,54332
10715238676,52378
17382097461,34544
19177987682,17628
19968722589,66512
13708580623,45657
15040566957,60324
19001248255,73394
14428679632,46453
15942328946,56469
13389156241,70568
15285725629,18904
12693358951,98889
13818655078,21129
14685095744,95507
13034918911,53421
17972038593,92702
14015364154,46032
17155313259,2673
13678136750,69352
10942141052,9094
17698198780,12709
19270452388,19510
18562258660,40850
15986787442,65228
12758548596,15254
15594282491,24686
11650200024,92751
15393132155,73793
11305570836,37035
18214448896,57034
16997273677,79909
14620258254,24651
13183281231,3665
12392049106,56859
10183647238,28114
17508276817,64916
12257754584,15247
17262905291,23207
18768316082,18568
17172173373,82076
19920522299,49431
19362165914,90770
13882325539,9243
18358446177,21937
17326430954,74725
14979127997,72712
10292712053,4984
19787137529,96776
18832201256,27581
10832004879,23006
17888975358,66269
15238600304,57741
14361995171,7433
15239102929,48545
15014374830,50793
19309671397,9689
11912602213,37023
12176720191,83453
11166122019,18927
10725873393,96994
10493665380,29751
12748124211,60369
14086825095,87211
12294620935,25506
15610399529,84410
17013712436,39363
15858564230,72311
14120270615,90959
19273874029,20428
19071669063,96792
12248155420,82324
13403010956,43451
17975649157,8653
19554623471,37976
12476010801,15524
18103068317,36861
16417268080,12723
18157129015,2615
10713806713,58632
10735104584,23230
17436213009,25838
16258857669,2091
14703180533,36732
19627466621,85118
15918327000,35761
14666145901,4112
11079771400,26167
14938819490,48076
15315204998,45382
10949769873,88055
11379716698,99885
14166123740,9884
17794332562,76382
13899499197,13871
10142620370,24323
18782116020,6553
14181359989,79358
18972117088,23049
19480186448,24667
12217588397,38891
18570820048,31558
10675712369,8229
11496112879,88347
14296882769,77088
17040953141,59085
19615607832,97644
17488356517,42515
19624096496,20012
16834960478,49998
14217028516,22646
12259364882,35506
10893486883,29850
19062467287,87266
19916091141,37921
13193592361,1699
13376052304,15970
15881650254,62065
14724191650,30597
13440966177,75657
11824989808,30005
18067821417,41085
14681359266,60645
14869893969,93311
18748694155,42888
19450119292,41178
10753605117,38747
11603988636,49284
15362189455,3313
19067000994,58547
12489420466,59761
14896676056,42310
14204565775,94437
18097453389,42809
10623546622,7321
16540165995,19866
13006221224,44323
12767746259,54572
11601124115,58785
18488600801,6879
17986778231,20005
12995704726,37963
14261212038,77289
14375365968,76229
10785254824,82271
12183854540,33590
10644547523,58398
11123274897,50784
19177633427,39139
12038862175,33073
10801963045,27047
13069358824,64445
19353400181,4089
16778481652,95518
14445446083,97235
18517993781,15738
10539128788,3980
14869996988,59669
12904579271,95870
14724630198,65198
16424238397,86063
12833912187,3199
10629328809,85220
18322101023,30345
12001867661,61928
10089876108,96363
11435614038,19350
14531980746,56585
18235469510,59083
10307620545,19012
19671500666,90861
16411065411,13607
13407851699,64117
14970890583,51485
16683482689,83947
19962697083,14129
18688891787,71036
19150596257,27143
11976093201,55301
12657898260,49140
14180952175,89013
15851777412,98686
17469211882,5068
14199626422,32163
12975891704,79116
15421854570,53819
15682092257,23754
10900163564,94939
10723247282,21331
18954001788,26099
12247312616,23151
18507105801,64664
11950927115,79325
12610537092,68835
13007169500,73044
17418948543,62210
12987698936,24483
15294471619,24315
18273481310,97863
14502589632,87282
11743574835,62965
12680648606,22599
17398344883,19058
18425364628,82001
10550774065,51724
17955156239,16688
12090855107,20615
14091311178,4051
16190254760,51546
12206953541,40388
12012275950,73424
10260151532,44880
15947950740,37872
17173279805,40153
19503100649,87776
13403910452,90060
10360894118,22729
14913599285,44220
15359520561,93984
10067990069,16309
16801867740,64887
13784233944,6683
19530067762,41044
15503250173,36353
16542624178,55478
14290292334,94315
15110090605,72432
13088684302,22523
11166732904,11950
15759887592,53267
11299642603,14075
13620275582,58479
11477092071,96883
11523802362,26886
11921581897,50842
10591611863,89558
18558819597,32606
17216880053,89979
17893186928,74928
19728454018,11725
12272002839,28722
14823220414,6288
14743281165,32819
19930202030,36505
14232277521,30384
13530281650,22010
16463005937,35264
17756919832,94792
11029161746,35695
19029831043,20435
18419662291,59630
13167080568,8791
15667063621,70971
19865504944,79366
14076634933,21875
19650496273,15143
12262611424,63861
13625854218,58974
18087991962,18653
13419964338,93439
15324725058,19075
13334303115,85646
18760545769,5311
14757694535,40677
13659746698,7849
16163421254,60331
15080959481,57461
15269255966,74232
14721307423,93620
15914261404,50317
18933261454,54837
13079637310,74
10817852211,28717
15871845235,44923
14268744701,73212
17320865237,87523
17729665633,56868
17014005278,39366
11055800027,32602
12214257316,97324
10943913681,86885
17203136955,54293
12862092973,51949
15259533222,44054
17393899204,10788
15735323661,84930
18507610870,48072
18269718236,40601
10107126158,22273
13882176484,80666
16735742233,20629
12228019442,4198
15892225606,66699
12953506373,87327
11180467413,77028
10753841852,37024
10136260846,84451
13975615470,4434
15549121516,24453
14119556409,17419
11969395787,91731
15207020426,43850
12019712124,26510
11393696789,48892
17609873126,96540
17731922760,80245
17598897865,38036
13394319165,82187
14308952312,30270
10219150576,5073
14497470002,5314
16876448676,35865
14979741636,40134
15604500635,86676
15373096496,43068
19277119529,32190
16353059702,86174
15512827636,47373
14315948989,20390
15965466345,23458
14434414916,60987
19993934497,23120
14394640882,21271
12309586297,46056
13988941321,27834
10972021707,8768
15485346557,42233
19220300449,46585
16461293900,60749
12512137565,72299
18963595708,40902
16199314584,87139
13456631138,54005
18503423622,2979
10334742463,79024
11043796868,41721
10085294690,36243
12177417430,90502
14350238502,55072
12894665275,525
12332829302,14010
10256913303,74581
10334677116,22199
17507627995,35823
15302453012,27657
13984723034,75803
12028471901,65231
17222405076,24164
14871775461,97632
19924065838,14760
17272581225,44742
19095668448,49640
12373379121,27103
12110187803,6413
15869017074,98084
10392519994,37151
15295171222,76871
17643387220,62499
15422162654,30726
19633083344,33398
14704887899,14040
15047020596,80425
18519537749,19542
12663295634,25351
12777522592,76833
10616581292,32097
10592294115,64638
16302955963,30317
16372629420,13449
16615498085,28119
11331380049,36754
18321122121,15568
15481582686,21893
18764019185,53976
14880644200,91275
16298778735,96849
18566464196,30699
12342192622,60405
11320410429,26760
14831478911,8292
17972699994,69865
19812831800,27759
13666020005,93545
13285386310,86575
15052438380,36592
15826929900,60931
17686276332,30112
18389633761,76108
18518626713,16571
16841013282,68822
13392188352,64291
17918750677,81899
16106592088,89304
11431927976,87147
11781596983,83498
18457202665,70651
16862959125,49682
17349899255,71535
13946074299,19736
10747296694,56975
11799670808,49531
19747485994,53108
16418398416,29864
17347853698,49194
18164980445,31508
10928605210,81841
12627066489,16044
10082484581,651
13088983057,67589
14883997418,31749
15630275000,22396
13056619953,55023
10564184937,10769
18467908701,20535
18726001365,30025
11034444299,3049
10674568652,75459
14062215599,31646
16725622219,17596
10533470474,90023
17648455939,25471
16521383507,29082
11245531290,61138
10362211732,11982
17726488395,5139
18558522942,99792
15251618575,53372
19171050805,3853
14914774473,68664
15352478417,65188
11594973449,81403
13053788033,79127
11836113389,52035
12608788281,25520
15278730486,31475
12515217465,91149
13537801891,5616
15673446717,97485
17629691433,5525
16299946645,52144
10999900108,41992
19857390835,46634
12118968442,63605
14648849979,38063
15728575958,58645
12819022179,96555
17891248839,94877
17170598445,66505
11436728681,2067
11230388568,92558
11193978145,86084
19009921779,19029
10552866933,19258
15158807053,81105
12601193910,38591
13829742551,53453
13609085818,59923
11045024373,40567
16158736627,86840
11358969335,73551
13900585615,15440
14731566397,53245
19255116436,50126
19028377270,63167
12896660534,74908
12816441610,52254
11975358464,21527
10510388027,51206
13042763628,66047
11444718939,6280
15309690676,82557
14909228849,68394
18745513587,6592
12717430688,78490
11164034398,53955
18187387758,81971
13336477041,8754
13090915386,34445
10282625420,41182
14123190577,61235
12044100794,88871
11932453810,31191
19794122487,45215
10987264963,38892
12251742240,51850
14326118900,30999
13468616307,60713
10286720200,83763
19536621953,55032
16890057795,57400
10017325900,67541
17397130722,98339
11138690871,94264
16722104546,65072
11719281707,70860
14436023442,88327
12521602523,13749
19412094477,9535
12690326551,5168
13276179480,37854
12455985160,4444
12119158912,78410
16864986478,96393
16862376008,82059
18447408378,23467
11919074992,86078
11640069836,80481
19235348486,50393
14708213986,16972
15462202123,69748
17205503300,31127
10088634673,49930
19190088991,16361
11416009169,35169
12327379897,18396
19060854818,69822
16746300099,71589
18433611371,89714
11815198545,21978
18294203401,79683
15353466075,73391
16999449466,50630
17201082402,37657
18182238794,67149
10262085817,6145
14527353642,47739
13570041291,26515
18285181612,95399
15590461007,6002
19230466001,37156
12838271012,80703
13296151204,17253
18507665344,45654
16042276346,42526
10191530573,57960
14724358617,97098
16822512726,93411
17086665622,10876
14197687849,20439
14771290350,30988
10618489742,27308
12354340466,72816
18212156495,50209
12549206441,55452
11197388182,54169
17306343594,27413
18821884968,13875
10664051102,928
11254341230,68103
11604986037,3175
12186003203,59772
11978999011,47603
14003471317,42655
11978601625,31600
19084194785,61442
15011375358,28478
12107288780,23827
17279037161,96050
16088197223,30992
19964771837,26632
15307681024,97473
18085578002,43597
14432362216,23653
19069685746,57690
17067516913,65234
19521501642,17126
16107033508,95172
14243198392,64087
14848130041,57458
16910530215,83548
11675864633,30970
19534811050,27531
11476427896,21951
11573855128,62648
11775123959,75569
17815542609,15095
17236024465,15476
14677205171,18302
10730871564,16974
17837031754,97331
13802741485,28061
17260292546,1757
18627288407,23086
16642076327,1145
11353867625,2243
19238687906,97270
10488693205,91037
15340508927,36105
13961597640,27788
15356707897,18460
17554261903,62824
18422736273,94219
12022271117,29910
15769171620,89712
14298514486,80758
19830521690,59175
13922026980,88744
11426471068,62858
10177031637,7785
10500493326,54076
17244693172,21217
19476380839,48004
10654025998,92314
15193932727,93404
12812916350,36116
14960266765,3249
12728453974,55824
19950708864,716
10675602080,33321
11929022154,76696
13904489093,7547
12253332023,3268
15102555019,16295
13545036988,73783
18439333243,92763
16296208059,77286
18312441290,69361
17596599920,54339
11237631774,28348
19542106294,30578
11937591922,67552
16713175362,8781
16475286461,18293
12096173009,13853
19284524032,86565
11153550514,74915
13219143087,58255
17972479254,71646
12218834581,46668
19204877067,48994
16933329986,6137
15159025784,49840
16408585883,11014
18256726208,21672
14672925435,87854
15196282225,93504
10182562472,55987
18639420122,72510
13414992900,76157
19662702660,79265
14509563217,32591
14003910193,40946
13538922247,20946
11193600608,71658
12770564616,65773
10762643850,62852
10953723461,2890
17623133610,32543
19441642316,53396
15441372776,32587
18576063494,2874
12904617551,16327
18870179993,3703
12420248374,8563
14417234565,71657
13869479025,19065
14853626890,81598
14723864100,80801
19538557421,81073
16435990093,42903
17814604761,80438
14378844370,47358
16618756467,55375
12636815418,53843
15899002772,78576
19108450786,39470
10435660503,89444
13746983306,42844
17730671822,55520
12667941908,59063
17886538590,3786
16739634289,83038
18760550492,79723
12170486186,24476
17066320162,62700
19073992891,8825
19827182653,48825
13717086494,802
12694203983,63071
11354901459,78056
19670692195,94146
18730549824,95741
13884302178,44846
11678066431,60450
15890164928,22915
11503701709,98621
12640703088,85566
10817262829,18342
16824485007,96531
12889592741,27037
11680691961,70634
12766208082,85859
10391702634,5466
14435962458,42598
17012042425,30083
13690912375,57742
13028497603,36549
19670243652,27559
14055364818,92350
17540364882,70337
11597738546,75927
16232360667,7985
19986491259,13717
14972204298,95538
16226992066,17327
16179962356,31230
19992998335,3943
18768877792,6471
15604134820,1953
18493153983,60464
19122600014,73152
14076291430,38728
14913410389,72487
17528720998,98974
16564224059,84084
12082353097,88641
16691948962,98513
19805682017,77113
15307966186,87614
19572404347,39202
14125313795,70995
16100777321,80632
17503619202,72608
15999193873,2021
13703424447,83996
14890476078,47581
16235107651,77948
19170851732,59579
18951456340,72521
19185805581,43989
11574496539,11824
11607700409,71016
13045418403,52797
19822180396,43813
16203858864,94503
10788026529,38489
15164693335,378
16230397440,96248
18806708987,36059
10920199184,23281
13113266115,11660
18485805263,31505
12119604722,818
10539707745,75282
14470823171,86106
14619953946,29807
17662623596,26163
10530261840,603
12578703686,73632
10506306636,68406
10502816409,78011
18910390912,94496
10302520945,10832
12375979531,46110
19260098602,61377
17574544920,19842
15489445381,56264
11808189655,71033
18344566229,39048
15217970566,36267
10361624860,52044
17047266023,42539
15158501530,13071
11731671560,78777
15879052244,90012
11339547940,41304
16453157905,87406
17191898664,1386
16936561833,94302
15974876805,83062
17023771843,58057
10192209567,92837
13332973239,6310
16440282532,26642
16769924277,28116
13923852023,80403
12091401693,47077
13284423471,47362
19982907551,1710
15452607569,9658
19913831006,31671
14332262277,74747
17733168066,64327
14707038503,82953
16059529842,33436
14107402740,76298
16758267625,12484
19062003638,88705
15646149745,19853
19793183997,851
19849149860,71176
19955049326,55508
16432239461,23485
12128981159,10189
14853400127,15012
16223984742,23715
12567871888,22402
12237887058,560
14168061349,57216
15647998460,98254
15867949638,67733
13097236108,79150
10926166201,76268
16555786457,67359
18655575124,72246
17640006875,17730
18682405166,85830
15451224441,75664
18997402338,1709
16860835701,28707
17036309442,13531
13860205089,12260
18309413490,89414
19619797972,46643
14528413569,85427
14804507356,9702
17480957394,69584
10598026029,70937
14420315892,10637
15849073420,48089
13197774867,98715
15951418648,74754
12308829586,39387
18419623326,40130
10586942767,84832
14831730662,56864
19315181788,87223
12426559469,88277
18906232723,90078
17179890223,40781
17900654870,44411
18477954176,7550
17553981889,90377
10737815915,3668
17908945896,35201
12683848876,94600
13802076123,48590
19612190518,8333
18129886182,2900
10706690107,11473
19237298268,75460
19334864970,59401
13506757896,34825
18335570773,25613
11231555057,40494
10521879938,60017
14440458831,15988
11414701235,48281
10368715689,36616
11097797802,88960
13445684467,88697
19403664016,60660
13295737831,25556
15975729273,91785
11868302915,48167
18542332416,89445
15185483966,55760
10734467462,69348
11595841749,15941
11617050221,94482
18169814134,94258
14760948377,83877
14029286433,79087
10265099621,16934
18366771966,6416
16610256342,66278
10222349980,16342
11376836759,82853
10177915244,92727
16144092335,58014
11746564260,20023
11863726319,33260
19569559227,82750
17641490038,27664
15025513444,62755
18672288390,64458
14733145461,39962
15749325114,22874
19788795312,62066
10409543776,41736
16183085800,11334
11873143915,44855
11143678621,77454
10781871096,17968
18564257068,65028
10269331542,74917
13060023028,59494
16550522411,64297
14206670151,3711
14599201663,31094
13822224005,50099
13922205620,20780
11901134843,35689
13913325286,93187
11323945645,87212
12342864497,11668
16024986634,4328
12095367734,96877
19852973561,10364
15266559147,26986
16253809664,45844
11475336952,39283
14746653538,74700
19629853243,39129
16792415712,40023
17638354346,33879
18586390616,34576
18249793998,65602
11615381168,87688
13710307372,99647
16072014896,62774
17808264931,61946
12146394762,36456
15429264563,80076
13917299403,13977
16948112664,69306
19719670683,56392
13539101612,72423
15901639949,29205
10133344376,24968
17348140984,59967
11016793014,86938
18116049910,72373
10420288661,49994
16801990342,86856
11348548420,39596
13531607917,6151
19138601571,98514
11713219402,81737
14702881411,28249
12874527193,57799
16785764639,57349
11381074916,32653
11942321540,22680
11315350696,28414
12616845525,8926
12741025471,86758
17989948856,71626
16948993005,90568
11956756355,23970
18422717266,20196
12565046070,23577
10144130686,33386
12408710066,24592
18904172820,11265
17623811522,91342
13282228240,87767
18475283599,38187
19400410847,81189
19135113505,64748
13572289206,32738
14157809783,14809
10280104194,50135
15341952814,25624
14786742802,67969
11889306357,1353
18037891213,9354
19743699055,92011
18557599408,41488
14290696904,22347
15289860610,45782
16567337457,20665
10165276136,28621
18149802530,57133
18437699296,94728
14447725084,86932
12324234800,85813
14172415536,92323
19158557490,9996
16279602425,71229
17033329594,76395
15231582863,88305
10402966299,57965
11721742922,52336
10416782153,38822
19266937063,9843
12503139280,69716
14850220619,14669
10193335937,77087
19719000029,21087
15616225647,53716
11855940799,25782
12304532316,504
17781456474,93032
13701945391,86505
11776665052,56648
17612092815,72851
17806190223,63393
11167870676,52120
13532237185,20323
19212684856,12995
13711429430,78654
10037539892,91791
13132465986,5694
16932784178,70546
13765915382,61222
10114065266,46182
14267351272,65205
14553375656,52330
19764878496,58748
12249451046,87970
12506929656,79669
18512062767,55450
12935097934,63495
14212914650,33411
12234778045,79726
17972518407,68024
10339821478,14000
12337209451,21845
16767063632,15501
18630112200,51997
18484264833,70076
13679608289,75121
16713605494,72229
16920856490,72526
11324951935,48569
10011546175,99584
18080388904,38375
14104043156,38560
16851353814,15507
18374755803,56063
10901685647,33038
11778401902,55304
17169883716,16521
11158668611,55767
19976759833,28240
12617050583,40278
15345819565,29207
17285353399,29520
18242662177,45573
15801584668,86299
17930302853,83898
12727669834,70263
15150252854,22409
16130873089,40976
17207382777,8724
17118425278,58751
16309007121,18500
10242344730,76097
15777196199,26630
17165965667,55218
16409968334,23883
14009522426,8954
15379322191,56989
14390705473,42823
16015791150,13307
11016260080,36597
12658934759,77658
17833548835,17898
17192149679,44755
11463866432,78063
10317266528,92913
12468549272,38077
14000208601,81166
14605190854,73536
13271630335,45682
16369301000,9366
19089931878,24580
11048028354,43013
11589290930,55765
14376613662,23884
18081226815,70303
19474705311,10457
10583309673,86073
19798421891,6159
14269376501,28968
16767187762,60906
18836368850,97571
11627629226,16469
16678809376,31896
11652289890,13246
17499359812,39234
15597772659,69590
17640838580,28446
15014171657,31718
18939129565,11842
11887114860,43818
10500924492,45444
18787570302,5582
19301125018,20762
16074290695,38664
12223369318,13741
10620073024,83206
12662497537,24760
14057144695,63780
16740687354,59413
14534514668,75411
18658348348,99112
13586267366,36466
14853207758,31081
17089432698,59442
13443695805,13848
10450509284,27297
16720073429,58089
13907737295,99743
14503801625,81617
18515020450,71427
12814353127,85879
19433795311,85507
11235904265,7418
12742866251,48658
10857383855,40575
14514609193,3691
15117455537,75279
10627281673,24316
13746121575,81508
16264126084,50001
18187620990,22260
16931963039,51239
19516704505,71264
19982267312,7855
13438880485,60475
11420259364,22500
15028231342,9905
17557672991,41446
11549044318,74642
13436953102,40159
19771150629,17268
11792651732,28137
18162910873,95738
19221983691,49260
15737671052,12369
19877074599,39335
11530445002,47066
10268387890,75362
13450295867,99280
16030409346,67331
17541823688,65562
11013827210,73071
15133460184,74351
12201388253,26424
12083168163,36516
16038917369,15370
10789476720,19403
10052141070,64443
17163485089,99793
15123708511,97488
19194454569,67653
17296556192,3033
17671377188,19958
16263956126,76280
16783055737,50882
11388740223,62918
14614466276,67508
13304117614,32023
12152483196,86789
18636470465,19671
16896987036,42459
18830048379,75334
13631592291,93862
12706593410,18255
14062911872,85539
12824718301,4414
18179607578,61285
19849749979,45146
19052217114,18283
18656581898,23159
11061735631,4155
16312975572,7049
16169496378,97732
18119389990,55996
16820130716,93759
17532163361,95749
13179854900,23292
14903729545,50176
18583563998,97454
11274392255,45838
11741925814,21388
17621236018,51673
16399454138,46017
14531563093,81448
10796859096,35332
14598724089,75783
19217735166,66880
18113397367,35635
10721734024,14478
12224198306,98462
13236540181,36229
14442484202,80276
14350947651,87646
11861564099,23431
14147539891,53104
13705424519,5733
10826110356,24443
15942992023,69191
17666969229,84129
15338619411,26429
18390934242,1730
14066283463,98331
13488933437,98201
15186694086,89619
15424382692,84936
18550743509,1235
15288959470,21711
13969645359,68496
11765047188,29713
13009954288,14557
17344966866,99374
17989947061,63591
17069014971,914
11038471567,46123
15665051886,38425
10167449234,15930
13596985045,72284
10566937540,57997
12428617892,75768
15714025038,7198
15762648163,62959
18493680635,36971
18530101278,17950
19695193048,96808
15277586703,6140
16562036344,72096
14394689633,87522
11812335761,411
17073174457,64301
17626263678,61926
15089897747,64576
15944348529,66412
15377403767,99932
16874042076,38749
17514975341,18526
11573309900,60797
10940656582,98649
13445385653,29919
15232660004,65962
17091103495,43559
16119989965,72745
11181583746,1348
16144776186,27069
18704796668,46941
12905256599,6831
15089142330,51561
12927640547,34040
13986221405,10984
11318660474,41192
17338914785,78037
12474420359,76899
14410238735,52748
11866477413,84340
11351830258,55827
15346581539,20658
18852178955,75644
19909841286,1030
15581675923,54160
18319348918,24167
10038146342,59058
19242195973,52436
10912185273,38168
14114613315,36655
15530153030,36521
14407781109,73770
16598455766,95489
13454182991,29473
12699452064,75050
11910616691,7798
10082242168,22497
12682217562,34704
16996208347,56996
19100593257,22235
12287032200,77990
17485972438,31220
17129514520,45678
15802860604,8812
18022406547,95602
14769509041,76139
18985664301,98966
16556238878,77607
18876569931,84555
13606229011,7540
13860479471,80581
19903803514,9863
18953829441,23888
19147905347,81544
12839516730,13090
19532670848,62056
18686562925,91910
18228280183,591
12353068856,25041
18467678096,41654
14583744959,31164
17521353175,83586
15592897487,20096
14114862675,42118
11199764534,71136
19655156419,27390
16789630093,7492
15820163015,43718
19722422848,70973
13492766809,53022
18460180403,47502
13480153735,22121
18667155446,46224
10539260967,22557
14627205364,21302
19911928567,1762
12850215538,5211
13077558212,47357
16264395678,2459
14460789075,32192
11991981775,12274
15129441492,55033
15316498283,52425
18597477656,57137
15907055494,1930
13436877156,55785
19220949076,53787
13415359771,17985
10011547734,98155
19431487225,47449
15785641354,79220
17416855739,62047
15232855580,81228
19579475816,73447
16028413623,35214
13470407146,58803
19714797341,48460
18559508374,90205
15601703961,85568
10175900170,97244
16794907869,77328
12855162159,10178
13896763536,29114
17355896070,95386
17228834133,33607
15139014309,52970
17427493663,11420
15796714803,91197
10073565826,91423
10825263794,53988
11288669112,34997
12321425261,57675
11978925946,71826
15744653255,75318
14411818513,66462
16738052038,26902
18193768418,99082
14714622014,83466
18333540112,73535
17283603087,58036
16477090676,21346
11837629507,76199
16716217204,20937
18886804186,30589
19303264564,80051
19674199160,90041
15390649097,39647
10342519701,80018
18158913682,44561
19670742153,21286
11936252602,19228
12169088754,61797
18029335838,86943
14391065735,76142
11745469351,6079
10214012833,6281
11955897990,59540
13597177170,85364
13056870941,2521
12460516483,36124
18953376841,94271
18767760064,17358
13459731730,59806
13324967574,34676
15104848094,33171
17318156054,1435
12707995947,28173
16111079764,60100
17545657289,79959
17226934854,49208
10390984685,55694
16066992613,89085
18268709777,71668
17957039962,48423
16377927110,30254
17351289622,53444
10682432333,22830
10239934460,21729
16069430695,59468
12357865294,79989
11285370064,71848
14885487531,67471
11980425542,39466
18053764255,79692
10786887860,11093
12039221317,38992
10195866399,94945
12879872873,95825
11424956291,64973
17964416033,70798
12888070051,17751
10287451202,30425
12017545416,81577
14879210466,4450
12750152697,62109
14420360785,68969
14833095872,96015
13836806014,64323
15792326714,86569
18581970150,25749
11967972092,99850
15192018285,76523
12332970493,5284
17958291585,37566
15116397149,70063
12075741424,90679
18739626259,82558
11883124977,77737
13677244343,79300
15497872965,97253
17156438029,35553
19034804247,84752
19600094091,93955
16573762426,79194
16225492036,89256
19309140152,31266
17311722641,90881
14756900184,91463
12933598474,78684
12298359667,7273
17153902262,66483
14736500329,79314
19090064761,93800
14427873554,82470
10423169792,51091
10675493934,21365
13969045392,38701
15287835733,61654
18133073453,95211
13023641224,58168
17409853720,31965
13350516023,53404
12510715558,1783
17094042245,58775
16411992551,5443
12538078191,84026
13505349419,15818
17157557166,97095
13282463061,20719
16218563520,91241
10761504205,5460
19868569771,64618
14336080901,41814
10146103927,11870
18888189304,82477
16163881687,22003
18518569050,41274
19656882672,18289
18007272081,20219
14723735640,8242
17830830697,8893
18999514549,55475
18367146749,9837
10668867518,49201
15711645605,7132
19563431807,75442
13920025856,56319
15337773031,64867
16787192615,90002
14872012402,95818
15455005490,21488
18099839767,90466
13887246163,53067
10343830009,60317
11435294930,81520
17417996546,89916
16289735189,80851
16225275600,38918
12230234056,63343
17712515890,16624
14182805166,79868
16081239278,37269
18447909863,94988
16152769584,26706
14420224824,95697
18863137371,6862
14503118026,39876
16914193960,95410
16104718911,66366
19925692476,1807
18834103414,46770
11318118140,53952
15132517904,84631
14708560940,89049
16714878310,78478
13145645722,41101
17579407403,38875
13744999870,13294
19339136941,80729
12641060326,23914
17531805763,69606
11010896546,44696
11253606400,68990
14748679486,63318
19894848170,91426
13610077017,61281
17375949330,90006
17811171960,485
10490214441,6644
15596743338,971
14965523917,43325
10335300499,64688
19266536197,897
17317394624,38164
18723858653,13960
19276871413,61906
14931796706,55810
10558173579,2605
12116250698,20169
19354646398,43618
19701455703,97872
19342718669,79613
12552905092,20035
16000110156,39167
11619738449,64506
18121300882,29199
13846990867,86227
12331044817,46369
17365561922,61426
11882206318,87161
16417613023,14900
16416936835,94586
19916764032,68157
13919325282,84764
16712693794,94708
19995225296,67679
14448436868,52803
11114330640,11839
19805877155,73810
15906278790,17500
12591204637,75926
12162660323,7420
15841802955,71061
19997737939,92178
15795519247,26545
14111736703,67395
18625676112,39649
15842330080,66260
15630829248,2214
12873210788,23646
13127365485,71720
12207201970,68549
18428741627,85046
19636512955,4803
15100510819,72723
14842262300,86868
13607223502,93565
18303424375,95630
13916928091,63810
16631669687,13126
14033045441,88620
10616649700,96881
18445801517,70437
16429628092,91954
14115050969,26011
19613152552,78871
13228058837,58511
17435404762,46813
15395011152,3242
15586277888,2837
12603174890,66326
13045880971,92591
18614229355,51577
14592055967,43440
15779911379,39332
18304576274,32432
15116089589,38225
17015221336,82862
18960083476,79922
11289899307,10082
14611399799,29874
12715603387,77437
18852858986,96461
18184397630,31636
19007379499,45597
19445744410,73115
17692626543,49486
14759160435,51662
19839859079,17516
19658578375,27362
16816784340,97041
17307177613,83317
15007883692,27694
12338540336,56922
19995285023,50296
11265327355,98361
11497249032,46663
12347714695,12147
10935555702,42385
10061741364,89567
14594761218,29975
19391270650,36174
17612228305,25948
