phone,patient_id
10178332584,67135
18689993607,16506
19848704506,7168
19176799359,74113
13744039464,96909
10830373606,64920
10148860849,94259
10793884136,15035
18528306153,13579
17012424462,39311
16325144881,34114
11210314217,24223
15188781794,91701
11515263840,77170
19112252883,60812
17505661863,51043
12397913787,18258
16553007309,46890
15055605712,68820
11988192778,73812
18519053486,86303
14010424624,79408
15618517446,77182
10045212899,20863
11511455129,42422
13913044881,22806
18984841604,80203
16154021190,22815
11707568142,72937
19831522910,26370
17322836084,82459
19378306396,47128
13845269694,65034
14391649701,81065
16934292913,9288
12033016234,30221
11903106153,51173
17221556684,75413
17323653377,71557
14604067200,85620
17843614244,18256
12607819754,30882
13734764273,78400
17203763882,94808
11458414846,62599
10191344389,3454
19827802058,72416
16950732146,91925
14493699951,46109
16793350557,1317
13857368011,7455
19236037681,45831
11872333510,62744
14096149731,64871
15391149830,48094
17482073651,41793
11893940655,36671
17820190432,27625
12302333247,91533
10739201354,35428
16212760250,64927
18261123126,49719
11632488899,45587
15729893762,98738
19745493036,56039
14687191203,94541
18187692082,68014
18323089813,17284
18815881445,71146
18220673231,86406
18297168157,34670
12450000001,47018
15291137178,10426
15090255618,23567
14442182998,29808
17478122489,24150
10567086700,7970
19004365515,70836
18482669136,58171
12483550542,89262
19608070633,79556
16998795098,61693
12210401648,19669
11880442877,93817
13836381643,76373
12126942894,10133
16420362586,69174
13144170646,75398
12554026355,47443
18243017646,47432
14489880315,58847
13888245279,53427
10504043333,41136
15384951632,25965
11119787180,72689
19339137326,3136
15306011987,50870
15617868800,93321
12300915618,94657
12980365774,82684
14916093659,96133
15201491189,77732
14184336875,66672
10926322399,6329
18213745561,41756
11404288605,56431
10537666081,21704
11260030835,37811
16691062715,12579
13123455068,5209
18269177682,3378
19384401348,16538
10873543788,58249
12603359101,95896
15709085991,42875
14492074926,88091
19996996489,56803
19718428596,86655
19325914084,28863
19932312342,96149
16698069087,419
12617607234,54808
18389359538,69528
12804056129,87552
19650826958,63040
12641869656,42650
11308761238,86587
15951434682,64117
13948400273,53609
10086966101,51298
16831139500,63636
11680941491,75039
15076283976,79293
12053440777,46229
19462072662,26009
19250817760,38035
12991406884,96119
11333731255,65732
12356178170,30147
13211920613,85888
16385277895,9684
16133718444,79281
19029502648,42431
10164403734,13065
11678127782,12197
12102179821,66400
13486298579,99968
17363831828,52081
15605397079,43572
18661770673,64200
16820506821,68603
12235521650,33033
15871469218,74096
12192596790,64058
18984369984,63307
18022050938,49241
16948424959,5119
18811457887,54807
10715238676,68482
17382097461,89787
19177987682,61880
19968722589,62111
13708580623,734
15040566957,8009
19001248255,45214
14428679632,76607
15942328946,84095
13389156241,36698
15285725629,84519
12693358951,27434
13818655078,19200
14685095744,17953
13034918911,99615
17972038593,46529
14015364154,83069
17155313259,91108
13678136750,3315
10942141052,73373
17698198780,97993
19270452388,76832
18562258660,1703
15986787442,5756
12758548596,3988
15594282491,98295
11650200024,92489
15393132155,15653
11305570836,36369
18214448896,92970
16997273677,54575
14620258254,19334
13183281231,90271
12392049106,15429
10183647238,15238
17508276817,22195
12257754584,40341
17262905291,17397
18768316082,74060
17172173373,23214
19920522299,46550
19362165914,76706
13882325539,84673
18358446177,66029
17326430954,33844
14979127997,62286
10292712053,4436
19787137529,20807
18832201256,21331
10832004879,77801
17888975358,33105
15238600304,5259
14361995171,75692
15239102929,91439
15014374830,7051
19309671397,51903
11912602213,39489
12176720191,32077
11166122019,45182
10725873393,87613
10493665380,50800
12748124211,37118
14086825095,9392
12294620935,30822
15610399529,10127
17013712436,57068
15858564230,40775
14120270615,23529
19273874029,89923
19071669063,21087
12248155420,63719
13403010956,55703
17975649157,93326
19554623471,55583
12476010801,33795
18103068317,36924
16417268080,33072
18157129015,46777
10713806713,46824
10735104584,70121
17436213009,45270
16258857669,96034
14703180533,19234
19627466621,44272
15918327000,97880
14666145901,25119
11079771400,49051
14938819490,36287
15315204998,35740
10949769873,60613
11379716698,2368
14166123740,77059
17794332562,1647
13899499197,27608
10142620370,86599
18782116020,10891
14181359989,59178
18972117088,56561
19480186448,30765
12217588397,12711
18570820048,96267
10675712369,78544
11496112879,65838
14296882769,37523
17040953141,69817
19615607832,50246
17488356517,81117
19624096496,2992
16834960478,2977
14217028516,21152
12259364882,93427
10893486883,27132
19062467287,60477
19916091141,32094
13193592361,68126
13376052304,93844
15881650254,38399
14724191650,82479
13440966177,99344
11824989808,86053
18067821417,43257
14681359266,44884
14869893969,36083
18748694155,28969
19450119292,74401
10753605117,97482
11603988636,83461
15362189455,34002
19067000994,45116
12489420466,63602
14896676056,1865
14204565775,19672
18097453389,60204
10623546622,29933
16540165995,66508
13006221224,68543
12767746259,32124
11601124115,34834
18488600801,8345
17986778231,31973
12995704726,83087
14261212038,13090
14375365968,76246
10785254824,77193
12183854540,98901
10644547523,67397
11123274897,44714
19177633427,99170
12038862175,61670
10801963045,58090
13069358824,99988
19353400181,61849
16778481652,42436
14445446083,86847
18517993781,95219
10539128788,48600
14869996988,58944
12904579271,7249
14724630198,2553
16424238397,3103
12833912187,28177
10629328809,21026
18322101023,86431
12001867661,49154
10089876108,57425
11435614038,96003
14531980746,26213
18235469510,72964
10307620545,91652
19671500666,97946
16411065411,43648
13407851699,18385
14970890583,69258
16683482689,4205
19962697083,37047
18688891787,14723
19150596257,98554
11976093201,85254
12657898260,2815
14180952175,42255
15851777412,42810
17469211882,46484
14199626422,27019
12975891704,9078
15421854570,39705
15682092257,3577
10900163564,3332
10723247282,57481
18954001788,12170
12247312616,64108
18507105801,11900
11950927115,2116
12610537092,46488
13007169500,30062
17418948543,36007
12987698936,1215
15294471619,78145
18273481310,20641
14502589632,87643
11743574835,26748
12680648606,3385
17398344883,6094
18425364628,45700
10550774065,54404
17955156239,83473
12090855107,47917
14091311178,25727
16190254760,97410
12206953541,95686
12012275950,67751
10260151532,86665
15947950740,82821
17173279805,4471
19503100649,63016
13403910452,59400
10360894118,44217
14913599285,71945
15359520561,8272
10067990069,59956
16801867740,40243
13784233944,52108
19530067762,29079
15503250173,73778
16542624178,21856
14290292334,81026
15110090605,79910
13088684302,55215
11166732904,46
15759887592,7762
11299642603,51280
13620275582,45928
11477092071,16183
11523802362,88111
11921581897,82384
10591611863,70943
18558819597,35665
17216880053,55824
17893186928,68529
19728454018,91959
12272002839,32986
14823220414,1694
14743281165,77474
19930202030,49259
14232277521,77377
13530281650,47277
16463005937,45521
17756919832,4885
11029161746,74308
19029831043,3719
18419662291,46186
13167080568,60057
15667063621,71732
19865504944,65514
14076634933,13277
19650496273,83817
12262611424,45953
13625854218,42304
18087991962,38824
13419964338,26033
15324725058,93832
13334303115,96506
18760545769,42445
14757694535,64814
13659746698,57718
16163421254,80244
15080959481,67970
15269255966,34544
14721307423,10097
15914261404,16877
18933261454,79179
13079637310,6973
10817852211,2898
15871845235,8359
14268744701,93534
17320865237,59259
17729665633,66578
17014005278,93338
11055800027,95732
12214257316,85119
10943913681,75235
17203136955,18154
12862092973,33031
15259533222,84833
17393899204,73023
15735323661,69352
18507610870,73841
18269718236,65300
10107126158,78606
13882176484,66496
16735742233,15765
12228019442,77346
15892225606,80372
12953506373,87648
11180467413,24686
10753841852,12947
10136260846,75377
13975615470,58707
15549121516,10798
14119556409,40094
11969395787,69147
15207020426,71144
12019712124,50449
11393696789,96801
17609873126,28114
17731922760,93589
17598897865,90359
13394319165,43352
14308952312,52685
10219150576,55422
14497470002,53635
16876448676,63991
14979741636,16893
15604500635,8716
15373096496,37330
19277119529,51761
16353059702,16661
15512827636,4984
14315948989,57423
15965466345,27581
14434414916,23006
19993934497,66269
14394640882,57523
12309586297,72987
13988941321,53729
10972021707,48545
15485346557,73755
19220300449,73877
16461293900,37023
12512137565,32773
18963595708,59535
16199314584,22852
13456631138,96994
18503423622,93151
10334742463,27276
11043796868,58181
10085294690,17447
12177417430,25506
14350238502,53504
12894665275,71149
12332829302,44260
10256913303,23634
10334677116,22589
17507627995,25927
15302453012,99958
13984723034,2813
12028471901,46752
17222405076,47571
14871775461,37976
19924065838,15524
17272581225,61547
19095668448,19221
12373379121,49724
12110187803,74961
15869017074,45066
10392519994,81793
15295171222,87674
17643387220,46492
15422162654,22159
19633083344,64174
14704887899,58842
15047020596,86430
18519537749,81811
12663295634,49809
12777522592,48076
10616581292,17346
10592294115,10919
16302955963,66688
16372629420,31845
16615498085,11453
11331380049,20479
18321122121,87154
15481582686,10637
18764019185,27553
14880644200,62396
16298778735,61500
18566464196,10427
12342192622,24817
11320410429,99127
14831478911,83964
17972699994,915
19812831800,8474
13666020005,10479
13285386310,41733
15052438380,74606
15826929900,48554
17686276332,29899
18389633761,42515
18518626713,59267
16841013282,18275
13392188352,56935
17918750677,24105
16106592088,25920
11431927976,36394
11781596983,63876
18457202665,79667
16862959125,64291
17349899255,89660
13946074299,94995
10747296694,8273
11799670808,90214
19747485994,36769
16418398416,42183
17347853698,31066
18164980445,66972
10928605210,69367
12627066489,25320
10082484581,7736
13088983057,73646
14883997418,79268
15630275000,38747
13056619953,37022
10564184937,38810
18467908701,19348
18726001365,41168
11034444299,37324
10674568652,72427
14062215599,84715
16725622219,99154
10533470474,65100
17648455939,93566
16521383507,45032
11245531290,91040
10362211732,99977
17726488395,73096
18558522942,28704
15251618575,99085
19171050805,72093
14914774473,937
15352478417,52059
11594973449,66962
13053788033,34123
11836113389,53174
12608788281,26233
15278730486,77759
12515217465,33073
13537801891,27047
15673446717,78880
17629691433,87428
16299946645,1469
10999900108,20904
19857390835,48866
12118968442,39590
14648849979,97551
15728575958,11284
12819022179,62878
17891248839,49469
17170598445,75597
11436728681,26568
11230388568,30778
11193978145,73261
19009921779,6198
10552866933,71380
15158807053,19096
12601193910,48773
13829742551,88566
13609085818,18040
11045024373,89173
16158736627,82928
11358969335,90861
13900585615,13607
14731566397,93028
19255116436,71886
19028377270,98281
12896660534,20408
12816441610,66127
11975358464,99064
10510388027,4076
13042763628,55301
11444718939,50822
15309690676,5488
14909228849,33525
18745513587,55404
12717430688,3581
11164034398,10874
18187387758,31637
13336477041,28384
13090915386,3700
10282625420,74062
14123190577,64369
12044100794,43439
11932453810,746
19794122487,39620
10987264963,91852
12251742240,79325
14326118900,2691
13468616307,54869
10286720200,34442
19536621953,18025
16890057795,86489
10017325900,76299
17397130722,17460
11138690871,14778
16722104546,41881
11719281707,62688
14436023442,9295
12521602523,62611
19412094477,54199
12690326551,7821
13276179480,25245
12455985160,98121
12119158912,31632
16864986478,8694
16862376008,48433
18447408378,79337
11919074992,99276
11640069836,90626
19235348486,37872
14708213986,25069
15462202123,36506
17205503300,18255
10088634673,93404
19190088991,15363
11416009169,83026
12327379897,63483
19060854818,33387
16746300099,428
18433611371,72174
11815198545,56060
18294203401,15655
15353466075,14085
16999449466,5234
17201082402,37249
18182238794,30980
10262085817,50236
14527353642,80495
13570041291,53267
18285181612,14075
15590461007,58479
19230466001,19711
12838271012,26886
13296151204,66526
18507665344,10139
16042276346,27149
10191530573,30263
14724358617,84603
16822512726,49934
17086665622,57325
14197687849,62721
14771290350,49996
10618489742,80668
12354340466,19533
18212156495,30027
12549206441,75053
11197388182,55478
17306343594,8831
18821884968,60625
10664051102,24485
11254341230,2715
11604986037,61481
12186003203,60608
11978999011,8791
14003471317,88804
11978601625,84849
19084194785,53435
15011375358,9622
12107288780,50144
17279037161,28255
16088197223,99451
19964771837,2146
15307681024,93439
18085578002,32160
14432362216,60960
19069685746,46500
17067516913,46200
19521501642,19128
16107033508,48662
14243198392,37345
14848130041,67367
16910530215,43273
11675864633,12214
19534811050,1587
11476427896,19876
11573855128,21416
11775123959,61381
17815542609,44923
17236024465,75634
14677205171,69036
10730871564,29648
17837031754,39396
13802741485,39366
17260292546,28698
18627288407,66301
16642076327,10633
11353867625,57098
19238687906,43749
10488693205,64469
15340508927,30816
13961597640,42879
15356707897,19666
17554261903,6731
18422736273,48072
12022271117,5299
15769171620,5179
14298514486,51231
19830521690,9395
13922026980,20629
11426471068,4198
10177031637,59311
10500493326,54784
17244693172,31546
19476380839,19356
10654025998,43611
15193932727,84451
12812916350,62026
14960266765,6411
12728453974,60752
19950708864,97685
10675602080,91731
11929022154,63818
13904489093,36419
12253332023,82776
15102555019,63281
13545036988,89175
18439333243,77396
16296208059,59631
18312441290,5834
17596599920,60757
11237631774,29215
19542106294,33310
11937591922,58884
16713175362,70157
16475286461,78675
12096173009,37690
19284524032,23230
11153550514,62896
13219143087,88055
17972479254,47373
12218834581,83757
19204877067,8648
16933329986,59151
15159025784,87555
16408585883,23120
18256726208,8314
14672925435,99262
15196282225,13575
10182562472,81405
18639420122,73067
13414992900,4768
19662702660,85028
14509563217,17574
14003910193,72559
13538922247,83634
11193600608,7197
12770564616,49752
10762643850,47682
10953723461,37375
17623133610,13123
19441642316,16217
15441372776,99697
18576063494,90502
12904617551,98605
18870179993,35264
12420248374,5573
14417234565,32450
13869479025,28628
14853626890,68547
14723864100,7781
19538557421,38365
16435990093,35305
17814604761,190
14378844370,16802
16618756467,30258
12636815418,36247
15899002772,91255
19108450786,94937
10435660503,49640
13746983306,27103
17730671822,35900
12667941908,7810
17886538590,37645
16739634289,99959
18760550492,58896
12170486186,21031
17066320162,84570
19073992891,48605
19827182653,40660
13717086494,32020
12694203983,69248
11354901459,55014
19670692195,40152
18730549824,87796
13884302178,81870
11678066431,99474
15890164928,2153
11503701709,5751
12640703088,57839
10817262829,4799
16824485007,84281
12889592741,31025
11680691961,97834
12766208082,21893
10391702634,53976
14435962458,55981
17012042425,3525
13690912375,20572
13028497603,25905
19670243652,4127
14055364818,99757
17540364882,20849
11597738546,89710
16232360667,20150
19986491259,93549
14972204298,77892
16226992066,36592
16179962356,70182
19992998335,30112
18768877792,93382
15604134820,16571
18493153983,44448
19122600014,23371
14076291430,28902
14913410389,55328
17528720998,3926
16564224059,94776
12082353097,12879
16691948962,94270
19805682017,84621
15307966186,19391
19572404347,10040
14125313795,41171
16100777321,78539
17503619202,44759
15999193873,49508
13703424447,29864
14890476078,75605
16235107651,27252
19170851732,81841
18951456340,35102
19185805581,16287
11574496539,84381
11607700409,67589
13045418403,52390
19822180396,95156
16203858864,2714
10788026529,56477
15164693335,51142
16230397440,99307
18806708987,94519
10920199184,95583
13113266115,38089
18485805263,48283
12119604722,43457
10539707745,37971
14470823171,27385
14619953946,76955
17662623596,13392
10530261840,71352
12578703686,88969
10506306636,5139
10502816409,65099
18910390912,53372
10302520945,3482
12375979531,72055
19260098602,61901
17574544920,94998
15489445381,45323
11808189655,68938
18344566229,52035
15217970566,25520
10361624860,19383
17047266023,12088
15158501530,53378
11731671560,31149
15879052244,68070
11339547940,2355
16453157905,51195
17191898664,9526
16936561833,44634
15974876805,63620
17023771843,68746
10192209567,649
13332973239,62506
16440282532,30637
16769924277,90584
13923852023,76132
12091401693,93670
13284423471,92558
19982907551,49265
15452607569,38738
19913831006,32532
14332262277,40579
17733168066,14202
14707038503,56344
16059529842,73126
14107402740,84139
16758267625,68156
19062003638,18156
15646149745,402
19793183997,79954
19849149860,71368
19955049326,50126
16432239461,55830
12128981159,69272
14853400127,52254
16223984742,82056
12567871888,128
12237887058,8205
14168061349,10644
15647998460,6280
15867949638,38408
13097236108,23224
10926166201,6592
16555786457,57756
18655575124,58854
17640006875,45160
18682405166,50393
15451224441,52072
18997402338,26563
16860835701,22445
17036309442,10374
13860205089,79026
18309413490,67278
19619797972,45215
14528413569,38892
14804507356,6263
17480957394,6933
10598026029,61656
14420315892,87461
15849073420,64431
13197774867,34222
15951418648,96278
12308829586,30360
18419623326,89329
10586942767,96834
14831730662,59450
19315181788,67931
12426559469,70860
18906232723,45783
17179890223,1944
17900654870,53075
18477954176,18185
17553981889,73076
10737815915,37854
17908945896,4952
12683848876,56773
13802076123,84983
19612190518,72553
18129886182,66523
10706690107,46784
19237298268,25688
19334864970,59245
13506757896,64867
18335570773,57208
11231555057,41958
10521879938,89333
14440458831,31127
11414701235,99033
10368715689,5022
11097797802,97841
13445684467,51534
19403664016,80135
13295737831,75504
15975729273,71589
11868302915,10434
18542332416,94689
15185483966,22525
10734467462,89972
11595841749,47946
11617050221,42516
18169814134,34302
14760948377,9766
14029286433,6145
10265099621,4940
18366771966,38489
16610256342,95542
10222349980,95399
11376836759,41591
10177915244,91373
16144092335,4612
11746564260,91236
11863726319,99321
19569559227,69046
17641490038,43370
15025513444,76489
18672288390,39144
14733145461,70955
15749325114,93411
19788795312,15552
10409543776,17842
16183085800,48824
11873143915,17187
11143678621,9075
10781871096,83023
18564257068,39749
10269331542,18883
13060023028,83535
16550522411,97897
14206670151,9121
14599201663,13875
13822224005,84560
13922205620,11776
11901134843,60710
13913325286,87183
11323945645,97888
12342864497,20284
16024986634,66968
12095367734,31600
19852973561,15850
15266559147,58051
16253809664,42706
11475336952,22438
14746653538,9877
19629853243,42611
16792415712,70800
17638354346,64107
18586390616,37990
18249793998,75708
11615381168,57513
13710307372,43399
16072014896,94209
17808264931,68019
12146394762,95578
15429264563,5828
13917299403,74569
16948112664,24203
19719670683,2272
13539101612,75215
15901639949,27531
10133344376,21951
17348140984,39687
11016793014,25733
18116049910,65518
10420288661,19782
16801990342,91803
11348548420,97782
13531607917,23685
19138601571,86732
11713219402,81654
14702881411,49844
12874527193,87181
16785764639,23086
11381074916,44191
11942321540,78161
11315350696,45871
12616845525,28130
12741025471,65084
17989948856,36105
16948993005,40231
11956756355,3361
18422717266,62824
12565046070,58079
10144130686,2933
12408710066,44877
18904172820,84153
17623811522,16343
13282228240,83864
18475283599,58040
19400410847,22607
19135113505,60521
13572289206,16074
14157809783,58894
10280104194,5586
15341952814,77692
14786742802,11067
11889306357,60548
18037891213,69559
19743699055,14969
18557599408,69222
14290696904,3890
15289860610,79555
16567337457,51593
10165276136,31529
18149802530,34865
18437699296,98971
14447725084,16295
12324234800,72356
14172415536,32675
19158557490,80027
16279602425,51773
17033329594,26039
15231582863,98291
10402966299,28348
11721742922,32537
10416782153,96595
19266937063,80025
12503139280,86549
14850220619,22482
10193335937,3595
19719000029,10969
15616225647,10944
11855940799,4002
12304532316,70137
17781456474,68412
13701945391,57365
11776665052,6137
17612092815,49840
17806190223,20687
11167870676,73359
13532237185,87108
19212684856,33901
13711429430,5769
10037539892,88367
13132465986,46405
16932784178,79265
13765915382,50296
10114065266,67069
14267351272,50585
14553375656,82616
19764878496,75218
12249451046,91316
12506929656,51798
18512062767,55694
12935097934,76873
14212914650,78602
12234778045,27963
17972518407,5739
10339821478,21702
12337209451,16327
16767063632,35861
18630112200,99038
18484264833,77928
13679608289,60519
16713605494,54224
16920856490,24210
11324951935,80924
10011546175,57717
18080388904,42903
14104043156,14502
16851353814,62620
18374755803,46040
10901685647,29762
11778401902,32578
17169883716,34066
11158668611,3247
19976759833,76069
12617050583,97066
15345819565,42844
17285353399,41254
18242662177,74869
15801584668,66377
17930302853,48434
12727669834,54884
15150252854,30002
16130873089,15520
17207382777,90957
17118425278,8825
16309007121,13096
10242344730,83809
15777196199,51915
17165965667,22660
16409968334,35808
14009522426,83701
15379322191,32929
14390705473,45314
16015791150,48299
11016260080,88047
12658934759,98621
17833548835,40042
17192149679,25796
11463866432,93444
10317266528,59080
12468549272,84549
14000208601,72756
14605190854,85859
13271630335,5466
16369301000,30086
19089931878,30072
11048028354,67463
11589290930,67395
14376613662,33305
18081226815,7010
19474705311,79005
10583309673,31578
19798421891,86647
14269376501,75927
16767187762,7985
18836368850,62828
11627629226,4774
16678809376,35101
11652289890,68349
17499359812,65531
15597772659,22597
17640838580,21991
15014171657,276
18939129565,15022
11887114860,1468
10500924492,12181
18787570302,41854
19301125018,63253
16074290695,53564
12223369318,59905
10620073024,36562
12662497537,43438
14057144695,55323
16740687354,11343
14534514668,58591
18658348348,5499
13586267366,26516
14853207758,2021
17089432698,80526
13443695805,10162
10450509284,2919
16720073429,75669
13907737295,72521
14503801625,60422
18515020450,92545
12814353127,9781
19433795311,93424
11235904265,18469
12742866251,94503
10857383855,45431
14514609193,16569
15117455537,65135
10627281673,28777
13746121575,60208
16264126084,23281
18187620990,662
16931963039,93988
19516704505,48908
19982267312,11988
13438880485,14314
11420259364,97980
15028231342,57748
17557672991,9290
11549044318,91837
13436953102,91635
19771150629,61384
11792651732,45169
18162910873,96036
19221983691,40744
15737671052,20149
19877074599,9007
11530445002,31713
10268387890,35783
13450295867,71821
16030409346,65979
17541823688,50151
11013827210,70804
15133460184,92364
12201388253,52044
12083168163,42539
16038917369,30614
10789476720,12419
10052141070,92295
17163485089,83079
15123708511,35133
19194454569,87406
17296556192,46837
17671377188,91702
16263956126,45485
16783055737,4193
11388740223,92298
14614466276,88351
13304117614,8619
12152483196,39854
18636470465,4119
16896987036,39307
18830048379,80658
13631592291,48994
12706593410,7775
14062911872,56160
12824718301,62586
18179607578,91014
19849749979,37876
19052217114,364
18656581898,28569
11061735631,41039
16312975572,70416
16169496378,92072
18119389990,12484
16820130716,88705
17532163361,1827
13179854900,17836
14903729545,43788
18583563998,24388
11274392255,6085
11741925814,1110
17621236018,10189
16399454138,58316
14531563093,72185
10796859096,79691
14598724089,16317
19217735166,56850
18113397367,43557
10721734024,90474
12224198306,92907
13236540181,70120
14442484202,49209
14350947651,36190
11861564099,18101
14147539891,72246
13705424519,29968
10826110356,63868
15942992023,98012
17666969229,91894
15338619411,6646
18390934242,17115
14066283463,31942
13488933437,43970
15186694086,45145
15424382692,52151
18550743509,89625
15288959470,61561
13969645359,98182
11765047188,36163
13009954288,26610
17344966866,73030
17989947061,60359
17069014971,20050
11038471567,39740
15665051886,57799
10167449234,24715
13596985045,21925
10566937540,15397
12428617892,87223
15714025038,91150
15762648163,83392
18493680635,96980
18530101278,93220
19695193048,73361
15277586703,36927
16562036344,47798
14394689633,90377
11812335761,65471
17073174457,95389
17626263678,52609
15089897747,26131
15944348529,51514
15377403767,56479
16874042076,2900
17514975341,66590
11573309900,48655
10940656582,1775
13445385653,94031
15232660004,37475
17091103495,25613
16119989965,41515
11181583746,86217
16144776186,64970
18704796668,95668
12905256599,47546
15089142330,66255
12927640547,25427
13986221405,97251
11318660474,75668
17338914785,446
12474420359,19988
14410238735,42661
11866477413,63418
11351830258,41915
15346581539,39468
18852178955,69348
19909841286,26012
15581675923,67908
18319348918,95191
10038146342,48959
19242195973,19762
10912185273,68447
14114613315,90595
15530153030,16934
14407781109,52048
16598455766,50998
13454182991,26201
12699452064,13077
11910616691,82853
10082242168,92727
12682217562,26254
16996208347,28402
19100593257,66631
12287032200,45364
17485972438,89827
17129514520,23991
15802860604,51067
18022406547,8738
14769509041,36146
18985664301,73254
16556238878,28803
18876569931,30046
13606229011,95747
13860479471,9531
19903803514,9439
18953829441,2216
19147905347,77454
12839516730,62542
19532670848,87380
18686562925,19617
18228280183,81304
12353068856,68579
18467678096,30320
14583744959,51039
17521353175,70092
15592897487,82701
14114862675,82570
11199764534,88095
19655156419,18970
16789630093,63738
15820163015,37236
19722422848,60852
13492766809,75025
18460180403,55022
13480153735,33676
18667155446,91623
10539260967,55918
14627205364,85206
19911928567,6494
12850215538,21169
13077558212,10271
16264395678,36922
14460789075,38293
11991981775,80214
15129441492,92495
15316498283,35342
18597477656,77767
15907055494,75447
13436877156,13580
19220949076,15092
13415359771,45579
10011547734,76756
19431487225,36456
15785641354,94835
17416855739,13977
15232855580,46692
19579475816,82313
16028413623,75191
13470407146,39104
19714797341,9499
18559508374,38879
15601703961,4389
10175900170,53290
16794907869,93612
12855162159,3672
13896763536,74590
17355896070,84755
17228834133,24683
15139014309,70328
17427493663,79888
15796714803,95660
10073565826,68198
10825263794,17621
11288669112,30110
12321425261,96215
11978925946,1403
15744653255,98422
14411818513,27604
16738052038,72892
18193768418,35501
14714622014,38797
18333540112,21418
17283603087,33940
16477090676,42089
11837629507,47154
16716217204,82434
18886804186,76668
19303264564,93403
19674199160,82208
15390649097,11080
10342519701,30894
18158913682,87767
19670742153,38187
11936252602,13574
12169088754,78404
18029335838,18625
14391065735,59559
11745469351,23088
10214012833,25212
11955897990,26523
13597177170,39941
13056870941,21785
12460516483,9354
18953376841,65121
18767760064,86236
13459731730,24246
13324967574,47014
15104848094,18580
17318156054,19779
12707995947,28621
16111079764,52720
17545657289,81582
17226934854,43938
10390984685,12726
16066992613,5301
18268709777,8419
17957039962,22661
16377927110,93222
17351289622,65470
10682432333,69578
10239934460,98314
16069430695,74713
12357865294,62972
11285370064,83598
14885487531,78091
11980425542,80021
18053764255,23989
10786887860,69716
12039221317,74495
10195866399,20109
12879872873,12653
11424956291,2608
17964416033,92567
12888070051,44126
10287451202,42813
12017545416,46567
14879210466,86505
12750152697,91423
14420360785,23240
14833095872,50510
13836806014,53413
15792326714,98309
18581970150,56892
11967972092,20323
15192018285,19969
12332970493,60435
17958291585,53223
15116397149,55376
12075741424,70546
18739626259,81417
11883124977,91067
13677244343,84312
15497872965,96262
17156438029,48318
19034804247,75333
19600094091,77748
16573762426,87970
16225492036,75934
19309140152,80916
17311722641,75247
14756900184,40238
12933598474,37254
12298359667,66069
17153902262,68024
14736500329,69889
19090064761,79289
14427873554,22400
10423169792,5122
10675493934,35462
13969045392,70729
15287835733,72229
18133073453,72526
13023641224,58599
17409853720,94398
13350516023,84547
12510715558,73132
17094042245,56622
16411992551,85672
12538078191,4093
13505349419,6239
17157557166,17239
13282463061,55304
16218563520,49522
10761504205,17947
19868569771,23697
14336080901,84871
10146103927,50960
18888189304,78745
16163881687,800
18518569050,45573
19656882672,16741
18007272081,83898
14723735640,70263
17830830697,72632
18999514549,18342
18367146749,42951
10668867518,6845
15711645605,33859
19563431807,83706
13920025856,95918
15337773031,15608
16787192615,79040
14872012402,29130
15455005490,90227
18099839767,67237
13887246163,8954
10343830009,72725
11435294930,90637
17417996546,63259
16289735189,46693
16225275600,65085
12230234056,52099
17712515890,17898
14182805166,34339
16081239278,69765
18447909863,30664
16152769584,70818
14420224824,85269
18863137371,76393
14503118026,43069
16914193960,77638
16104718911,95830
19925692476,70837
18834103414,1885
11318118140,43087
15132517904,20955
14708560940,83649
16714878310,14952
13145645722,36058
17579407403,82611
13744999870,48549
19339136941,27227
12641060326,97584
17531805763,87678
11010896546,15972
11253606400,16469
14748679486,45817
19894848170,43003
13610077017,17777
17375949330,44990
17811171960,18331
10490214441,74494
15596743338,71375
14965523917,59029
10335300499,31379
19266536197,13272
17317394624,31455
18723858653,85217
19276871413,10775
14931796706,10032
10558173579,83179
12116250698,5616
19354646398,160
19701455703,27332
19342718669,59413
12552905092,2832
16000110156,91117
11619738449,70330
18121300882,98880
13846990867,43076
12331044817,59442
17365561922,15704
11882206318,26620
16417613023,58089
16416936835,53045
19916764032,94038
13919325282,3039
16712693794,21870
19995225296,11140
14448436868,959
11114330640,90369
19805877155,48658
15906278790,12948
12591204637,61029
12162660323,33522
15841802955,10240
19997737939,34736
15795519247,14140
14111736703,56573
18625676112,52344
15842330080,77929
15630829248,94560
12873210788,76466
13127365485,7855
12207201970,1615
18428741627,85766
19636512955,74235
15100510819,15722
14842262300,97449
13607223502,71717
18303424375,33663
13916928091,39522
16631669687,12169
14033045441,35373
10616649700,62188
18445801517,84089
16429628092,10341
14115050969,88752
19613152552,14673
13228058837,70388
17435404762,53032
15395011152,56093
15586277888,7705
12603174890,3097
13045880971,64316
18614229355,5716
14592055967,95730
15779911379,70822
18304576274,66082
15116089589,24574
17015221336,26122
18960083476,43103
11289899307,2382
14611399799,59432
12715603387,74465
18852858986,75975
18184397630,30814
19007379499,88244
19445744410,50882
17692626543,71776
14759160435,3022
19839859079,56958
19658578375,12598
16816784340,91003
17307177613,24787
15007883692,99960
12338540336,79588
19995285023,57883
11265327355,92581
11497249032,67284
12347714695,51259
10935555702,17818
10061741364,53947
14594761218,2280
19391270650,72307
17612228305,82358
16446853045,37599
